V2,V3,value
Thisted,Guldborgsund,0
Tønder,Guldborgsund,0
Vejen,Guldborgsund,0
Haderslev,Haderslev,16682
Kolding,Haderslev,1485
Aabenraa,Haderslev,1267
Tønder,Haderslev,849
Vejen,Haderslev,657
Esbjerg,Haderslev,321
Sønderborg,Haderslev,314
Vejle,Haderslev,237
Fredericia,Haderslev,182
Aarhus,Haderslev,126
Odense,Haderslev,119
Middelfart,Haderslev,99
København,Haderslev,58
Hedensted,Haderslev,48
Horsens,Haderslev,48
Faaborg-Midtfyn,Haderslev,43
Aalborg,Haderslev,31
Herning,Haderslev,29
Ikast-Brande,Haderslev,29
Varde,Haderslev,29
Billund,Haderslev,25
Assens,Haderslev,24
Silkeborg,Haderslev,23
Svendborg,Haderslev,21
Nordfyns,Haderslev,18
Nyborg,Haderslev,18
Viborg,Haderslev,17
Skanderborg,Haderslev,12
Slagelse,Haderslev,12
Syddjurs,Haderslev,12
Kerteminde,Haderslev,10
Næstved,Haderslev,10
Randers,Haderslev,10
Frederiksberg,Haderslev,8
Holbæk,Haderslev,8
Rebild,Haderslev,7
Kalundborg,Haderslev,6
Køge,Haderslev,6
Ringkøbing-Skjern,Haderslev,6
Hillerød,Haderslev,5
Mariagerfjord,Haderslev,5
Odsherred,Haderslev,5
Roskilde,Haderslev,5
Fredensborg,Haderslev,4
Guldborgsund,Haderslev,4
Odder,Haderslev,4
Allerød,Haderslev,3
Bornholm,Haderslev,3
Brøndby,Haderslev,3
Frederikshavn,Haderslev,3
Gribskov,Haderslev,3
Holstebro,Haderslev,3
Hvidovre,Haderslev,3
Ishøj,Haderslev,3
Langeland,Haderslev,3
Skive,Haderslev,3
Sorø,Haderslev,3
Struer,Haderslev,3
Albertslund,Haderslev,2
Brønderslev,Haderslev,2
Dragør,Haderslev,2
Favrskov,Haderslev,2
Faxe,Haderslev,2
Frederikssund,Haderslev,2
Furesø,Haderslev,2
Greve,Haderslev,2
Herlev,Haderslev,2
Hjørring,Haderslev,2
Hørsholm,Haderslev,2
Jammerbugt,Haderslev,2
Lejre,Haderslev,2
Ringsted,Haderslev,2
Solrød,Haderslev,2
Stevns,Haderslev,2
Thisted,Haderslev,2
Vesthimmerlands,Haderslev,2
Vordingborg,Haderslev,2
Ballerup,Haderslev,1
Fanø,Haderslev,1
Gladsaxe,Haderslev,1
Glostrup,Haderslev,1
Helsingør,Haderslev,1
Lolland,Haderslev,1
Læsø,Haderslev,1
Norddjurs,Haderslev,1
Rudersdal,Haderslev,1
Rødovre,Haderslev,1
Tårnby,Haderslev,1
Ærø,Haderslev,1
Christiansø,Haderslev,0
Egedal,Haderslev,0
Gentofte,Haderslev,0
Halsnæs,Haderslev,0
Høje-Taastrup,Haderslev,0
Lemvig,Haderslev,0
Lyngby-Taarbæk,Haderslev,0
Morsø,Haderslev,0
Samsø,Haderslev,0
Vallensbæk,Haderslev,0
Halsnæs,Halsnæs,6565
Hillerød,Halsnæs,367
Gribskov,Halsnæs,347
Frederikssund,Halsnæs,282
København,Halsnæs,244
Helsingør,Halsnæs,67
Fredensborg,Halsnæs,62
Egedal,Halsnæs,53
Frederiksberg,Halsnæs,44
Roskilde,Halsnæs,39
Gentofte,Halsnæs,38
Gladsaxe,Halsnæs,36
Rudersdal,Halsnæs,36
Allerød,Halsnæs,35
Furesø,Halsnæs,26
Holbæk,Halsnæs,25
Odsherred,Halsnæs,21
Hørsholm,Halsnæs,16
Ballerup,Halsnæs,15
Lyngby-Taarbæk,Halsnæs,15
Lejre,Halsnæs,12
Hvidovre,Halsnæs,10
Høje-Taastrup,Halsnæs,10
Køge,Halsnæs,10
Herlev,Halsnæs,9
Rødovre,Halsnæs,8
Bornholm,Halsnæs,7
Brøndby,Halsnæs,7
Guldborgsund,Halsnæs,7
Greve,Halsnæs,6
Næstved,Halsnæs,6
Sorø,Halsnæs,6
Glostrup,Halsnæs,5
Ishøj,Halsnæs,5
Kalundborg,Halsnæs,5
Slagelse,Halsnæs,5
Tårnby,Halsnæs,5
Aalborg,Halsnæs,4
Aarhus,Halsnæs,4
Albertslund,Halsnæs,4
Vordingborg,Halsnæs,4
Haderslev,Halsnæs,3
Nyborg,Halsnæs,3
Odense,Halsnæs,3
Ringsted,Halsnæs,3
Vallensbæk,Halsnæs,3
Dragør,Halsnæs,2
Faxe,Halsnæs,2
Hjørring,Halsnæs,2
Lolland,Halsnæs,2
Solrød,Halsnæs,2
Stevns,Halsnæs,2
Svendborg,Halsnæs,2
Tønder,Halsnæs,2
Assens,Halsnæs,1
Esbjerg,Halsnæs,1
Faaborg-Midtfyn,Halsnæs,1
Favrskov,Halsnæs,1
Fredericia,Halsnæs,1
Frederikshavn,Halsnæs,1
Hedensted,Halsnæs,1
Horsens,Halsnæs,1
Ikast-Brande,Halsnæs,1
Middelfart,Halsnæs,1
Norddjurs,Halsnæs,1
Odder,Halsnæs,1
Vejen,Halsnæs,1
Vejle,Halsnæs,1
Vesthimmerlands,Halsnæs,1
Viborg,Halsnæs,1
Aabenraa,Halsnæs,0
Billund,Halsnæs,0
Brønderslev,Halsnæs,0
Christiansø,Halsnæs,0
Fanø,Halsnæs,0
Herning,Halsnæs,0
Holstebro,Halsnæs,0
Jammerbugt,Halsnæs,0
Kerteminde,Halsnæs,0
Kolding,Halsnæs,0
Langeland,Halsnæs,0
Lemvig,Halsnæs,0
Læsø,Halsnæs,0
Mariagerfjord,Halsnæs,0
Morsø,Halsnæs,0
Nordfyns,Halsnæs,0
Randers,Halsnæs,0
Rebild,Halsnæs,0
Ringkøbing-Skjern,Halsnæs,0
Samsø,Halsnæs,0
Silkeborg,Halsnæs,0
Skanderborg,Halsnæs,0
Skive,Halsnæs,0
Struer,Halsnæs,0
Syddjurs,Halsnæs,0
Sønderborg,Halsnæs,0
Thisted,Halsnæs,0
Varde,Halsnæs,0
Ærø,Halsnæs,0
Hedensted,Hedensted,11970
Horsens,Hedensted,2612
Vejle,Hedensted,2209
Aarhus,Hedensted,499
Fredericia,Hedensted,200
Kolding,Hedensted,187
Ikast-Brande,Hedensted,186
Skanderborg,Hedensted,180
Silkeborg,Hedensted,142
Middelfart,Hedensted,99
Odder,Hedensted,73
Odense,Hedensted,68
Randers,Hedensted,67
Haderslev,Hedensted,52
Billund,Hedensted,50
Herning,Hedensted,49
Favrskov,Hedensted,41
Vejen,Hedensted,39
Assens,Hedensted,35
Viborg,Hedensted,35
København,Hedensted,28
Aalborg,Hedensted,24
Syddjurs,Hedensted,22
Esbjerg,Hedensted,21
Varde,Hedensted,20
Norddjurs,Hedensted,17
Nordfyns,Hedensted,17
Ringkøbing-Skjern,Hedensted,17
Aabenraa,Hedensted,16
Svendborg,Hedensted,15
Mariagerfjord,Hedensted,14
Faaborg-Midtfyn,Hedensted,13
Gladsaxe,Hedensted,13
Holstebro,Hedensted,13
Kerteminde,Hedensted,12
Skive,Hedensted,11
Frederiksberg,Hedensted,9
Roskilde,Hedensted,9
Sønderborg,Hedensted,9
Holbæk,Hedensted,8
Tønder,Hedensted,8
Frederikshavn,Hedensted,7
Næstved,Hedensted,7
Samsø,Hedensted,7
Hjørring,Hedensted,6
Køge,Hedensted,6
Lemvig,Hedensted,6
Morsø,Hedensted,6
Struer,Hedensted,6
Vesthimmerlands,Hedensted,6
Furesø,Hedensted,5
Gentofte,Hedensted,5
Rebild,Hedensted,5
Ringsted,Hedensted,5
Slagelse,Hedensted,5
Sorø,Hedensted,5
Brønderslev,Hedensted,4
Faxe,Hedensted,4
Herlev,Hedensted,4
Nyborg,Hedensted,4
Vordingborg,Hedensted,4
Gribskov,Hedensted,3
Guldborgsund,Hedensted,3
Hillerød,Hedensted,3
Lolland,Hedensted,3
Lyngby-Taarbæk,Hedensted,3
Tårnby,Hedensted,3
Fredensborg,Hedensted,2
Greve,Hedensted,2
Høje-Taastrup,Hedensted,2
Jammerbugt,Hedensted,2
Lejre,Hedensted,2
Odsherred,Hedensted,2
Rudersdal,Hedensted,2
Albertslund,Hedensted,1
Bornholm,Hedensted,1
Brøndby,Hedensted,1
Egedal,Hedensted,1
Frederikssund,Hedensted,1
Halsnæs,Hedensted,1
Helsingør,Hedensted,1
Hvidovre,Hedensted,1
Kalundborg,Hedensted,1
Læsø,Hedensted,1
Rødovre,Hedensted,1
Thisted,Hedensted,1
Vallensbæk,Hedensted,1
Ærø,Hedensted,1
Allerød,Hedensted,0
Ballerup,Hedensted,0
Christiansø,Hedensted,0
Dragør,Hedensted,0
Fanø,Hedensted,0
Glostrup,Hedensted,0
Hørsholm,Hedensted,0
Ishøj,Hedensted,0
Langeland,Hedensted,0
Solrød,Hedensted,0
Stevns,Hedensted,0
Helsingør,Helsingør,14938
Fredensborg,Helsingør,1445
København,Helsingør,1173
Gribskov,Helsingør,1032
Hillerød,Helsingør,521
Hørsholm,Helsingør,299
Rudersdal,Helsingør,243
Gentofte,Helsingør,205
Halsnæs,Helsingør,190
Frederiksberg,Helsingør,175
Lyngby-Taarbæk,Helsingør,172
Gladsaxe,Helsingør,140
Allerød,Helsingør,130
Frederikssund,Helsingør,122
Furesø,Helsingør,83
Roskilde,Helsingør,73
Egedal,Helsingør,62
Ballerup,Helsingør,53
Hvidovre,Helsingør,53
Brøndby,Helsingør,47
Herlev,Helsingør,42
Rødovre,Helsingør,42
Tårnby,Helsingør,38
Høje-Taastrup,Helsingør,37
Greve,Helsingør,34
Glostrup,Helsingør,28
Slagelse,Helsingør,27
Albertslund,Helsingør,26
Ishøj,Helsingør,26
Næstved,Helsingør,26
Holbæk,Helsingør,22
Odense,Helsingør,21
Lejre,Helsingør,20
Ringsted,Helsingør,20
Aarhus,Helsingør,19
Køge,Helsingør,17
Dragør,Helsingør,16
Faxe,Helsingør,16
Kalundborg,Helsingør,16
Vallensbæk,Helsingør,16
Guldborgsund,Helsingør,14
Kolding,Helsingør,14
Sorø,Helsingør,14
Vordingborg,Helsingør,14
Solrød,Helsingør,13
Aalborg,Helsingør,12
Lolland,Helsingør,12
Vejle,Helsingør,10
Silkeborg,Helsingør,9
Svendborg,Helsingør,9
Viborg,Helsingør,9
Bornholm,Helsingør,8
Odsherred,Helsingør,8
Randers,Helsingør,8
Esbjerg,Helsingør,6
Faaborg-Midtfyn,Helsingør,6
Kerteminde,Helsingør,6
Stevns,Helsingør,6
Hedensted,Helsingør,5
Herning,Helsingør,5
Middelfart,Helsingør,5
Fredericia,Helsingør,4
Frederikshavn,Helsingør,4
Horsens,Helsingør,4
Skive,Helsingør,4
Favrskov,Helsingør,3
Nordfyns,Helsingør,3
Varde,Helsingør,3
Assens,Helsingør,2
Haderslev,Helsingør,2
Holstebro,Helsingør,2
Jammerbugt,Helsingør,2
Langeland,Helsingør,2
Mariagerfjord,Helsingør,2
Morsø,Helsingør,2
Odder,Helsingør,2
Skanderborg,Helsingør,2
Struer,Helsingør,2
Vejen,Helsingør,2
Ærø,Helsingør,2
Aabenraa,Helsingør,1
Billund,Helsingør,1
Brønderslev,Helsingør,1
Læsø,Helsingør,1
Rebild,Helsingør,1
Ringkøbing-Skjern,Helsingør,1
Samsø,Helsingør,1
Syddjurs,Helsingør,1
Sønderborg,Helsingør,1
Christiansø,Helsingør,0
Fanø,Helsingør,0
Hjørring,Helsingør,0
Ikast-Brande,Helsingør,0
Lemvig,Helsingør,0
Norddjurs,Helsingør,0
Nyborg,Helsingør,0
Thisted,Helsingør,0
Tønder,Helsingør,0
Vesthimmerlands,Helsingør,0
Herlev,Herlev,3609
København,Herlev,3596
Gladsaxe,Herlev,1229
Ballerup,Herlev,1193
Egedal,Herlev,756
Frederiksberg,Herlev,649
Gentofte,Herlev,534
Lyngby-Taarbæk,Herlev,517
Rødovre,Herlev,503
Furesø,Herlev,479
Roskilde,Herlev,444
Rudersdal,Herlev,427
Høje-Taastrup,Herlev,381
Hvidovre,Herlev,379
Frederikssund,Herlev,325
Brøndby,Herlev,324
Greve,Herlev,321
Glostrup,Herlev,315
Hillerød,Herlev,310
Albertslund,Herlev,258
Ishøj,Herlev,198
Køge,Herlev,191
Tårnby,Herlev,176
Helsingør,Herlev,175
Holbæk,Herlev,171
Næstved,Herlev,169
Fredensborg,Herlev,167
Allerød,Herlev,164
Gribskov,Herlev,161
Vallensbæk,Herlev,157
Lejre,Herlev,136
Hørsholm,Herlev,134
Solrød,Herlev,119
Slagelse,Herlev,114
Faxe,Herlev,105
Halsnæs,Herlev,82
Ringsted,Herlev,73
Sorø,Herlev,58
Dragør,Herlev,57
Stevns,Herlev,56
Kalundborg,Herlev,55
Vordingborg,Herlev,52
Aarhus,Herlev,51
Odense,Herlev,50
Guldborgsund,Herlev,42
Odsherred,Herlev,38
Silkeborg,Herlev,26
Vejle,Herlev,24
Aalborg,Herlev,22
Horsens,Herlev,19
Skanderborg,Herlev,16
Bornholm,Herlev,12
Hedensted,Herlev,12
Kolding,Herlev,12
Assens,Herlev,11
Randers,Herlev,11
Middelfart,Herlev,10
Viborg,Herlev,10
Lolland,Herlev,9
Faaborg-Midtfyn,Herlev,8
Favrskov,Herlev,8
Fredericia,Herlev,8
Esbjerg,Herlev,7
Herning,Herlev,7
Nyborg,Herlev,7
Svendborg,Herlev,7
Vejen,Herlev,7
Holstebro,Herlev,6
Mariagerfjord,Herlev,6
Frederikshavn,Herlev,5
Nordfyns,Herlev,5
Rebild,Herlev,5
Skive,Herlev,5
Syddjurs,Herlev,5
Kerteminde,Herlev,4
Norddjurs,Herlev,4
Struer,Herlev,4
Varde,Herlev,4
Aabenraa,Herlev,3
Billund,Herlev,3
Ikast-Brande,Herlev,3
Jammerbugt,Herlev,3
Morsø,Herlev,3
Sønderborg,Herlev,3
Tønder,Herlev,3
Brønderslev,Herlev,2
Haderslev,Herlev,2
Lemvig,Herlev,2
Odder,Herlev,2
Thisted,Herlev,2
Ærø,Herlev,2
Hjørring,Herlev,1
Langeland,Herlev,1
Ringkøbing-Skjern,Herlev,1
Christiansø,Herlev,0
Fanø,Herlev,0
Læsø,Herlev,0
Samsø,Herlev,0
Vesthimmerlands,Herlev,0
Herning,Herning,30769
Ikast-Brande,Herning,3228
Ringkøbing-Skjern,Herning,2101
Holstebro,Herning,1888
Silkeborg,Herning,1221
Viborg,Herning,932
Aarhus,Herning,688
Vejle,Herning,371
Skive,Herning,307
Struer,Herning,269
Varde,Herning,195
Billund,Herning,179
Skanderborg,Herning,145
Lemvig,Herning,132
Horsens,Herning,119
Aalborg,Herning,100
Esbjerg,Herning,91
København,Herning,80
Randers,Herning,76
Hedensted,Herning,74
Favrskov,Herning,63
Kolding,Herning,58
Fredericia,Herning,46
Odense,Herning,46
Haderslev,Herning,38
Thisted,Herning,36
Vejen,Herning,36
Morsø,Herning,27
Sønderborg,Herning,27
Vesthimmerlands,Herning,26
Middelfart,Herning,25
Odder,Herning,24
Syddjurs,Herning,23
Rebild,Herning,20
Næstved,Herning,19
Frederiksberg,Herning,18
Norddjurs,Herning,18
Tønder,Herning,18
Mariagerfjord,Herning,17
Svendborg,Herning,17
Assens,Herning,14
Aabenraa,Herning,13
Brønderslev,Herning,12
Gentofte,Herning,12
Jammerbugt,Herning,11
Lyngby-Taarbæk,Herning,11
Faaborg-Midtfyn,Herning,10
Hjørring,Herning,10
Holbæk,Herning,10
Køge,Herning,10
Nordfyns,Herning,10
Slagelse,Herning,10
Greve,Herning,9
Høje-Taastrup,Herning,9
Roskilde,Herning,9
Frederikshavn,Herning,8
Gladsaxe,Herning,8
Helsingør,Herning,7
Kalundborg,Herning,7
Halsnæs,Herning,6
Rødovre,Herning,6
Vordingborg,Herning,6
Egedal,Herning,5
Frederikssund,Herning,5
Hvidovre,Herning,5
Ringsted,Herning,5
Solrød,Herning,5
Ballerup,Herning,4
Brøndby,Herning,4
Fredensborg,Herning,4
Furesø,Herning,4
Gribskov,Herning,4
Hørsholm,Herning,4
Tårnby,Herning,4
Albertslund,Herning,3
Hillerød,Herning,3
Kerteminde,Herning,3
Lolland,Herning,3
Rudersdal,Herning,3
Sorø,Herning,3
Stevns,Herning,3
Vallensbæk,Herning,3
Fanø,Herning,2
Glostrup,Herning,2
Guldborgsund,Herning,2
Herlev,Herning,2
Lejre,Herning,2
Nyborg,Herning,2
Allerød,Herning,1
Bornholm,Herning,1
Faxe,Herning,1
Ishøj,Herning,1
Langeland,Herning,1
Ærø,Herning,1
Christiansø,Herning,0
Dragør,Herning,0
Læsø,Herning,0
Odsherred,Herning,0
Samsø,Herning,0
Hillerød,Hillerød,11110
Gribskov,Hillerød,2420
København,Hillerød,2266
Halsnæs,Hillerød,1846
Helsingør,Hillerød,1532
Frederikssund,Hillerød,1354
Fredensborg,Hillerød,1157
Allerød,Hillerød,886
Rudersdal,Hillerød,715
Egedal,Hillerød,554
Lyngby-Taarbæk,Hillerød,449
Furesø,Hillerød,427
Frederiksberg,Hillerød,399
Gladsaxe,Hillerød,383
Roskilde,Hillerød,366
Gentofte,Hillerød,357
Hørsholm,Hillerød,335
Ballerup,Hillerød,238
Holbæk,Hillerød,150
Hvidovre,Hillerød,138
Herlev,Hillerød,134
Høje-Taastrup,Hillerød,129
Køge,Hillerød,118
Rødovre,Hillerød,105
Greve,Hillerød,104
Brøndby,Hillerød,83
Odense,Hillerød,79
Glostrup,Hillerød,75
Ishøj,Hillerød,70
Lejre,Hillerød,65
Albertslund,Hillerød,63
Tårnby,Hillerød,49
Næstved,Hillerød,44
Aarhus,Hillerød,43
Faxe,Hillerød,41
Kalundborg,Hillerød,35
Slagelse,Hillerød,34
Sorø,Hillerød,34
Odsherred,Hillerød,31
Ringsted,Hillerød,31
Vallensbæk,Hillerød,30
Solrød,Hillerød,28
Aalborg,Hillerød,27
Dragør,Hillerød,21
Guldborgsund,Hillerød,20
Stevns,Hillerød,20
Vordingborg,Hillerød,18
Bornholm,Hillerød,15
Vejle,Hillerød,7
Esbjerg,Hillerød,6
Lolland,Hillerød,6
Faaborg-Midtfyn,Hillerød,5
Jammerbugt,Hillerød,5
Middelfart,Hillerød,5
Norddjurs,Hillerød,5
Skanderborg,Hillerød,5
Svendborg,Hillerød,5
Syddjurs,Hillerød,5
Sønderborg,Hillerød,5
Assens,Hillerød,4
Favrskov,Hillerød,4
Haderslev,Hillerød,4
Hedensted,Hillerød,4
Herning,Hillerød,4
Horsens,Hillerød,3
Kerteminde,Hillerød,3
Randers,Hillerød,3
Ringkøbing-Skjern,Hillerød,3
Viborg,Hillerød,3
Fredericia,Hillerød,2
Kolding,Hillerød,2
Langeland,Hillerød,2
Mariagerfjord,Hillerød,2
Nordfyns,Hillerød,2
Odder,Hillerød,2
Silkeborg,Hillerød,2
Skive,Hillerød,2
Struer,Hillerød,2
Vejen,Hillerød,2
Aabenraa,Hillerød,1
Billund,Hillerød,1
Brønderslev,Hillerød,1
Frederikshavn,Hillerød,1
Hjørring,Hillerød,1
Ikast-Brande,Hillerød,1
Lemvig,Hillerød,1
Rebild,Hillerød,1
Samsø,Hillerød,1
Thisted,Hillerød,1
Tønder,Hillerød,1
Vesthimmerlands,Hillerød,1
Christiansø,Hillerød,0
Fanø,Hillerød,0
Holstebro,Hillerød,0
Læsø,Hillerød,0
Morsø,Hillerød,0
Nyborg,Hillerød,0
Varde,Hillerød,0
Ærø,Hillerød,0
Hjørring,Hjørring,23241
Aalborg,Hjørring,1671
Frederikshavn,Hjørring,1638
Brønderslev,Hjørring,1318
Jammerbugt,Hjørring,432
Aarhus,Hjørring,99
Rebild,Hjørring,80
Mariagerfjord,Hjørring,45
Vesthimmerlands,Hjørring,41
København,Hjørring,39
Thisted,Hjørring,33
Randers,Hjørring,26
Silkeborg,Hjørring,25
Viborg,Hjørring,25
Slagelse,Hjørring,14
Kolding,Hjørring,13
Skive,Hjørring,13
Esbjerg,Hjørring,12
Syddjurs,Hjørring,12
Fredericia,Hjørring,11
Ringkøbing-Skjern,Hjørring,10
Varde,Hjørring,10
Frederiksberg,Hjørring,9
Skanderborg,Hjørring,9
Ikast-Brande,Hjørring,8
Læsø,Hjørring,8
Odense,Hjørring,8
Aabenraa,Hjørring,7
Gentofte,Hjørring,7
Gladsaxe,Hjørring,7
Hedensted,Hjørring,7
Herning,Hjørring,7
Lemvig,Hjørring,7
Holstebro,Hjørring,6
Horsens,Hjørring,6
Vejle,Hjørring,6
Assens,Hjørring,5
Haderslev,Hjørring,5
Lolland,Hjørring,5
Nyborg,Hjørring,5
Roskilde,Hjørring,5
Struer,Hjørring,5
Sønderborg,Hjørring,5
Tønder,Hjørring,5
Faaborg-Midtfyn,Hjørring,4
Favrskov,Hjørring,4
Middelfart,Hjørring,4
Morsø,Hjørring,4
Norddjurs,Hjørring,4
Billund,Hjørring,3
Dragør,Hjørring,3
Frederikssund,Hjørring,3
Halsnæs,Hjørring,3
Næstved,Hjørring,3
Odsherred,Hjørring,3
Svendborg,Hjørring,3
Ærø,Hjørring,3
Ballerup,Hjørring,2
Faxe,Hjørring,2
Fredensborg,Hjørring,2
Gribskov,Hjørring,2
Helsingør,Hjørring,2
Hvidovre,Hjørring,2
Kalundborg,Hjørring,2
Køge,Hjørring,2
Lyngby-Taarbæk,Hjørring,2
Nordfyns,Hjørring,2
Odder,Hjørring,2
Samsø,Hjørring,2
Stevns,Hjørring,2
Tårnby,Hjørring,2
Vejen,Hjørring,2
Brøndby,Hjørring,1
Egedal,Hjørring,1
Fanø,Hjørring,1
Furesø,Hjørring,1
Glostrup,Hjørring,1
Greve,Hjørring,1
Guldborgsund,Hjørring,1
Herlev,Hjørring,1
Hillerød,Hjørring,1
Høje-Taastrup,Hjørring,1
Hørsholm,Hjørring,1
Lejre,Hjørring,1
Rudersdal,Hjørring,1
Solrød,Hjørring,1
Sorø,Hjørring,1
Vordingborg,Hjørring,1
Albertslund,Hjørring,0
Allerød,Hjørring,0
Bornholm,Hjørring,0
Christiansø,Hjørring,0
Holbæk,Hjørring,0
Ishøj,Hjørring,0
Kerteminde,Hjørring,0
Langeland,Hjørring,0
Ringsted,Hjørring,0
Rødovre,Hjørring,0
Vallensbæk,Hjørring,0
Holbæk,Holbæk,18123
Odsherred,Holbæk,2003
Kalundborg,Holbæk,1592
Sorø,Holbæk,674
København,Holbæk,670
Lejre,Holbæk,622
Roskilde,Holbæk,551
Slagelse,Holbæk,530
Ringsted,Holbæk,291
Frederikssund,Holbæk,217
Næstved,Holbæk,182
Høje-Taastrup,Holbæk,132
Frederiksberg,Holbæk,129
Køge,Holbæk,117
Faxe,Holbæk,77
Greve,Holbæk,67
Gentofte,Holbæk,54
Gladsaxe,Holbæk,53
Hvidovre,Holbæk,51
Vordingborg,Holbæk,44
Egedal,Holbæk,43
Solrød,Holbæk,40
Rudersdal,Holbæk,39
Lyngby-Taarbæk,Holbæk,35
Odense,Holbæk,35
Ballerup,Holbæk,34
Halsnæs,Holbæk,32
Rødovre,Holbæk,32
Hillerød,Holbæk,30
Gribskov,Holbæk,29
Ishøj,Holbæk,29
Herlev,Holbæk,28
Tårnby,Holbæk,27
Guldborgsund,Holbæk,25
Furesø,Holbæk,24
Stevns,Holbæk,24
Aarhus,Holbæk,23
Brøndby,Holbæk,23
Albertslund,Holbæk,20
Lolland,Holbæk,19
Glostrup,Holbæk,18
Mariagerfjord,Holbæk,17
Allerød,Holbæk,16
Randers,Holbæk,16
Vallensbæk,Holbæk,15
Fredensborg,Holbæk,14
Helsingør,Holbæk,14
Vejle,Holbæk,13
Aalborg,Holbæk,11
Hørsholm,Holbæk,10
Bornholm,Holbæk,9
Nyborg,Holbæk,7
Dragør,Holbæk,6
Norddjurs,Holbæk,6
Nordfyns,Holbæk,6
Silkeborg,Holbæk,6
Haderslev,Holbæk,5
Kolding,Holbæk,5
Skanderborg,Holbæk,5
Svendborg,Holbæk,5
Horsens,Holbæk,4
Kerteminde,Holbæk,4
Thisted,Holbæk,4
Tønder,Holbæk,4
Viborg,Holbæk,4
Fredericia,Holbæk,3
Hedensted,Holbæk,3
Hjørring,Holbæk,3
Ikast-Brande,Holbæk,3
Middelfart,Holbæk,3
Skive,Holbæk,3
Aabenraa,Holbæk,2
Assens,Holbæk,2
Esbjerg,Holbæk,2
Langeland,Holbæk,2
Ringkøbing-Skjern,Holbæk,2
Syddjurs,Holbæk,2
Varde,Holbæk,2
Vejen,Holbæk,2
Ærø,Holbæk,2
Billund,Holbæk,1
Brønderslev,Holbæk,1
Faaborg-Midtfyn,Holbæk,1
Favrskov,Holbæk,1
Herning,Holbæk,1
Holstebro,Holbæk,1
Lemvig,Holbæk,1
Odder,Holbæk,1
Rebild,Holbæk,1
Sønderborg,Holbæk,1
Vesthimmerlands,Holbæk,1
Christiansø,Holbæk,0
Fanø,Holbæk,0
Frederikshavn,Holbæk,0
Jammerbugt,Holbæk,0
Læsø,Holbæk,0
Morsø,Holbæk,0
Samsø,Holbæk,0
Struer,Holbæk,0
Holstebro,Holstebro,20304
Struer,Holstebro,2119
Herning,Holstebro,2067
Lemvig,Holstebro,959
Ringkøbing-Skjern,Holstebro,868
Skive,Holstebro,796
Viborg,Holstebro,601
Aarhus,Holstebro,337
Ikast-Brande,Holstebro,195
Silkeborg,Holstebro,185
Thisted,Holstebro,141
Aalborg,Holstebro,92
Morsø,Holstebro,89
København,Holstebro,66
Vejle,Holstebro,66
Randers,Holstebro,64
Odense,Holstebro,57
Varde,Holstebro,46
Horsens,Holstebro,44
Skanderborg,Holstebro,31
Kolding,Holstebro,29
Esbjerg,Holstebro,28
Hedensted,Holstebro,27
Vesthimmerlands,Holstebro,23
Billund,Holstebro,22
Favrskov,Holstebro,22
Syddjurs,Holstebro,21
Fredericia,Holstebro,18
Rebild,Holstebro,18
Vejen,Holstebro,18
Hjørring,Holstebro,17
Jammerbugt,Holstebro,17
Mariagerfjord,Holstebro,17
Frederiksberg,Holstebro,16
Norddjurs,Holstebro,14
Odder,Holstebro,14
Sønderborg,Holstebro,14
Aabenraa,Holstebro,13
Brønderslev,Holstebro,13
Gentofte,Holstebro,13
Faaborg-Midtfyn,Holstebro,12
Haderslev,Holstebro,11
Frederikshavn,Holstebro,9
Tønder,Holstebro,9
Fredensborg,Holstebro,8
Hørsholm,Holstebro,8
Rudersdal,Holstebro,8
Helsingør,Holstebro,7
Middelfart,Holstebro,7
Næstved,Holstebro,7
Ringsted,Holstebro,7
Assens,Holstebro,6
Egedal,Holstebro,6
Hillerød,Holstebro,6
Holbæk,Holstebro,6
Slagelse,Holstebro,6
Svendborg,Holstebro,6
Furesø,Holstebro,5
Gladsaxe,Holstebro,5
Køge,Holstebro,5
Lejre,Holstebro,5
Solrød,Holstebro,5
Ballerup,Holstebro,4
Dragør,Holstebro,4
Greve,Holstebro,4
Kalundborg,Holstebro,4
Roskilde,Holstebro,4
Rødovre,Holstebro,4
Sorø,Holstebro,4
Tårnby,Holstebro,4
Vordingborg,Holstebro,4
Bornholm,Holstebro,3
Brøndby,Holstebro,3
Hvidovre,Holstebro,3
Høje-Taastrup,Holstebro,3
Stevns,Holstebro,3
Faxe,Holstebro,2
Kerteminde,Holstebro,2
Nordfyns,Holstebro,2
Samsø,Holstebro,2
Vallensbæk,Holstebro,2
Allerød,Holstebro,1
Fanø,Holstebro,1
Frederikssund,Holstebro,1
Gribskov,Holstebro,1
Halsnæs,Holstebro,1
Herlev,Holstebro,1
Ishøj,Holstebro,1
Langeland,Holstebro,1
Lolland,Holstebro,1
Lyngby-Taarbæk,Holstebro,1
Odsherred,Holstebro,1
Albertslund,Holstebro,0
Christiansø,Holstebro,0
Glostrup,Holstebro,0
Guldborgsund,Holstebro,0
Læsø,Holstebro,0
Nyborg,Holstebro,0
Ærø,Holstebro,0
Horsens,Horsens,27055
Hedensted,Horsens,4175
Aarhus,Horsens,2269
Vejle,Horsens,1744
Skanderborg,Horsens,1213
Silkeborg,Horsens,781
Odder,Horsens,723
Ikast-Brande,Horsens,367
