V2,V3,value
Gribskov,Jammerbugt,1
Gribskov,Christiansø,0
Gribskov,Faaborg-Midtfyn,0
Gribskov,Nyborg,0
Gribskov,Ærø,0
Gribskov,Tønder,0
Gribskov,Fanø,0
Gribskov,Varde,0
Gribskov,Lemvig,0
Gribskov,Struer,0
Gribskov,Syddjurs,0
Gribskov,Norddjurs,0
Gribskov,Odder,0
Gribskov,Samsø,0
Gribskov,Thisted,0
Gribskov,Vesthimmerlands,0
Gribskov,Læsø,0
Gribskov,Mariagerfjord,0
Guldborgsund,Guldborgsund,19010
Guldborgsund,Lolland,2159
Guldborgsund,Vordingborg,1282
Guldborgsund,København,661
Guldborgsund,Næstved,538
Guldborgsund,Faxe,182
Guldborgsund,Køge,157
Guldborgsund,Høje-Taastrup,154
Guldborgsund,Ringsted,145
Guldborgsund,Roskilde,140
Guldborgsund,Albertslund,121
Guldborgsund,Greve,96
Guldborgsund,Ballerup,95
Guldborgsund,Slagelse,92
Guldborgsund,Hvidovre,83
Guldborgsund,Brøndby,79
Guldborgsund,Gladsaxe,78
Guldborgsund,Glostrup,76
Guldborgsund,Tårnby,62
Guldborgsund,Gentofte,60
Guldborgsund,Uden for Danmark,60
Guldborgsund,Sorø,51
Guldborgsund,Frederiksberg,50
Guldborgsund,Herlev,42
Guldborgsund,Lyngby-Taarbæk,38
Guldborgsund,Aarhus,34
Guldborgsund,Ishøj,29
Guldborgsund,Stevns,28
Guldborgsund,Rudersdal,27
Guldborgsund,Rødovre,26
Guldborgsund,Holbæk,25
Guldborgsund,Allerød,21
Guldborgsund,Solrød,21
Guldborgsund,Hillerød,20
Guldborgsund,Aalborg,20
Guldborgsund,Egedal,18
Guldborgsund,Silkeborg,17
Guldborgsund,Furesø,16
Guldborgsund,Kalundborg,16
Guldborgsund,Assens,16
Guldborgsund,Odense,16
Guldborgsund,Helsingør,14
Guldborgsund,Frederikssund,13
Guldborgsund,Odsherred,13
Guldborgsund,Lejre,13
Guldborgsund,Vejle,13
Guldborgsund,Ikast-Brande,13
Guldborgsund,Frederikshavn,13
Guldborgsund,Esbjerg,11
Guldborgsund,Bornholm,10
Guldborgsund,Vallensbæk,9
Guldborgsund,Hørsholm,8
Guldborgsund,Gribskov,8
Guldborgsund,Halsnæs,7
Guldborgsund,Sønderborg,7
Guldborgsund,Viborg,7
Guldborgsund,Fredericia,6
Guldborgsund,Randers,6
Guldborgsund,Fredensborg,5
Guldborgsund,Faaborg-Midtfyn,5
Guldborgsund,Dragør,4
Guldborgsund,Haderslev,4
Guldborgsund,Aabenraa,4
Guldborgsund,Kolding,4
Guldborgsund,Skive,4
Guldborgsund,Middelfart,3
Guldborgsund,Vejen,3
Guldborgsund,Favrskov,3
Guldborgsund,Hedensted,3
Guldborgsund,Morsø,3
Guldborgsund,Thisted,3
Guldborgsund,Rebild,3
Guldborgsund,Kerteminde,2
Guldborgsund,Svendborg,2
Guldborgsund,Varde,2
Guldborgsund,Horsens,2
Guldborgsund,Herning,2
Guldborgsund,Syddjurs,2
Guldborgsund,Odder,2
Guldborgsund,Skanderborg,2
Guldborgsund,Mariagerfjord,2
Guldborgsund,Nyborg,1
Guldborgsund,Langeland,1
Guldborgsund,Tønder,1
Guldborgsund,Fanø,1
Guldborgsund,Lemvig,1
Guldborgsund,Norddjurs,1
Guldborgsund,Ringkøbing-Skjern,1
Guldborgsund,Brønderslev,1
Guldborgsund,Hjørring,1
Guldborgsund,Christiansø,0
Guldborgsund,Nordfyns,0
Guldborgsund,Ærø,0
Guldborgsund,Billund,0
Guldborgsund,Holstebro,0
Guldborgsund,Struer,0
Guldborgsund,Samsø,0
Guldborgsund,Vesthimmerlands,0
Guldborgsund,Læsø,0
Guldborgsund,Jammerbugt,0
Haderslev,Haderslev,16682
Haderslev,Kolding,2653
Haderslev,Aabenraa,1780
Haderslev,Vejen,826
Haderslev,Tønder,746
Haderslev,Sønderborg,569
Haderslev,Esbjerg,432
Haderslev,Vejle,344
Haderslev,Fredericia,284
Haderslev,Aarhus,153
Haderslev,Odense,126
Haderslev,København,125
Haderslev,Middelfart,69
Haderslev,Billund,64
Haderslev,Horsens,60
Haderslev,Varde,57
Haderslev,Uden for Danmark,57
Haderslev,Hedensted,52
Haderslev,Viborg,49
Haderslev,Herning,38
Haderslev,Ballerup,35
Haderslev,Ikast-Brande,35
Haderslev,Brøndby,22
Haderslev,Aalborg,22
Haderslev,Skanderborg,18
Haderslev,Silkeborg,17
Haderslev,Albertslund,15
Haderslev,Glostrup,12
Haderslev,Høje-Taastrup,11
Haderslev,Holstebro,11
Haderslev,Randers,11
Haderslev,Skive,11
Haderslev,Gladsaxe,10
Haderslev,Hvidovre,10
Haderslev,Rødovre,10
Haderslev,Slagelse,10
Haderslev,Gentofte,9
Haderslev,Tårnby,9
Haderslev,Kerteminde,9
Haderslev,Frederikshavn,9
Haderslev,Frederiksberg,8
Haderslev,Roskilde,8
Haderslev,Nyborg,8
Haderslev,Struer,8
Haderslev,Ringkøbing-Skjern,8
Haderslev,Favrskov,7
Haderslev,Allerød,6
Haderslev,Greve,6
Haderslev,Køge,6
Haderslev,Ringsted,6
Haderslev,Sorø,6
Haderslev,Nordfyns,6
Haderslev,Syddjurs,6
Haderslev,Odder,6
Haderslev,Lyngby-Taarbæk,5
Haderslev,Ishøj,5
Haderslev,Holbæk,5
Haderslev,Faxe,5
Haderslev,Jammerbugt,5
Haderslev,Hjørring,5
Haderslev,Fredensborg,4
Haderslev,Hillerød,4
Haderslev,Kalundborg,4
Haderslev,Vordingborg,4
Haderslev,Faaborg-Midtfyn,4
Haderslev,Svendborg,4
Haderslev,Mariagerfjord,4
Haderslev,Furesø,3
Haderslev,Rudersdal,3
Haderslev,Halsnæs,3
Haderslev,Assens,3
Haderslev,Lemvig,3
Haderslev,Norddjurs,3
Haderslev,Brønderslev,3
Haderslev,Vesthimmerlands,3
Haderslev,Rebild,3
Haderslev,Herlev,2
Haderslev,Helsingør,2
Haderslev,Hørsholm,2
Haderslev,Egedal,2
Haderslev,Gribskov,2
Haderslev,Næstved,2
Haderslev,Guldborgsund,2
Haderslev,Thisted,2
Haderslev,Dragør,1
Haderslev,Vallensbæk,1
Haderslev,Frederikssund,1
Haderslev,Lejre,1
Haderslev,Lolland,1
Haderslev,Bornholm,1
Haderslev,Langeland,1
Haderslev,Samsø,1
Haderslev,Solrød,0
Haderslev,Odsherred,0
Haderslev,Stevns,0
Haderslev,Christiansø,0
Haderslev,Ærø,0
Haderslev,Fanø,0
Haderslev,Morsø,0
Haderslev,Læsø,0
Halsnæs,Halsnæs,6565
Halsnæs,Hillerød,1846
Halsnæs,København,783
Halsnæs,Frederikssund,745
Halsnæs,Gribskov,671
Halsnæs,Allerød,391
Halsnæs,Rudersdal,293
Halsnæs,Ballerup,291
Halsnæs,Gladsaxe,194
Halsnæs,Helsingør,190
Halsnæs,Fredensborg,184
Halsnæs,Lyngby-Taarbæk,166
Halsnæs,Gentofte,124
Halsnæs,Furesø,121
Halsnæs,Egedal,121
Halsnæs,Roskilde,101
Halsnæs,Høje-Taastrup,97
Halsnæs,Albertslund,92
Halsnæs,Brøndby,84
Halsnæs,Hørsholm,84
Halsnæs,Frederiksberg,82
Halsnæs,Herlev,82
Halsnæs,Glostrup,76
Halsnæs,Hvidovre,71
Halsnæs,Rødovre,66
Halsnæs,Tårnby,56
Halsnæs,Greve,36
Halsnæs,Uden for Danmark,36
Halsnæs,Holbæk,32
Halsnæs,Lejre,20
Halsnæs,Ishøj,19
Halsnæs,Aarhus,19
Halsnæs,Odsherred,17
Halsnæs,Køge,16
Halsnæs,Slagelse,15
Halsnæs,Ringsted,11
Halsnæs,Kalundborg,9
Halsnæs,Odense,9
Halsnæs,Viborg,8
Halsnæs,Næstved,7
Halsnæs,Vallensbæk,6
Halsnæs,Solrød,6
Halsnæs,Faxe,6
Halsnæs,Herning,6
Halsnæs,Frederikshavn,6
Halsnæs,Aalborg,6
Halsnæs,Fredericia,5
Halsnæs,Vejle,5
Halsnæs,Randers,5
Halsnæs,Thisted,5
Halsnæs,Sorø,4
Halsnæs,Sønderborg,4
Halsnæs,Esbjerg,4
Halsnæs,Stevns,3
Halsnæs,Bornholm,3
Halsnæs,Aabenraa,3
Halsnæs,Kolding,3
Halsnæs,Skanderborg,3
Halsnæs,Rebild,3
Halsnæs,Hjørring,3
Halsnæs,Vordingborg,2
Halsnæs,Faaborg-Midtfyn,2
Halsnæs,Horsens,2
Halsnæs,Norddjurs,2
Halsnæs,Ringkøbing-Skjern,2
Halsnæs,Dragør,1
Halsnæs,Guldborgsund,1
Halsnæs,Middelfart,1
Halsnæs,Assens,1
Halsnæs,Svendborg,1
Halsnæs,Langeland,1
Halsnæs,Varde,1
Halsnæs,Vejen,1
Halsnæs,Holstebro,1
Halsnæs,Favrskov,1
Halsnæs,Silkeborg,1
Halsnæs,Hedensted,1
Halsnæs,Skive,1
Halsnæs,Vesthimmerlands,1
Halsnæs,Jammerbugt,1
Halsnæs,Lolland,0
Halsnæs,Christiansø,0
Halsnæs,Kerteminde,0
Halsnæs,Nyborg,0
Halsnæs,Nordfyns,0
Halsnæs,Ærø,0
Halsnæs,Haderslev,0
Halsnæs,Billund,0
Halsnæs,Tønder,0
Halsnæs,Fanø,0
Halsnæs,Lemvig,0
Halsnæs,Struer,0
Halsnæs,Syddjurs,0
Halsnæs,Odder,0
Halsnæs,Samsø,0
Halsnæs,Ikast-Brande,0
Halsnæs,Morsø,0
Halsnæs,Brønderslev,0
Halsnæs,Læsø,0
Halsnæs,Mariagerfjord,0
Hedensted,Hedensted,11970
Hedensted,Horsens,4175
Hedensted,Vejle,3439
Hedensted,Aarhus,809
Hedensted,Kolding,416
Hedensted,Fredericia,319
Hedensted,Skanderborg,253
Hedensted,Ikast-Brande,220
Hedensted,Billund,202
Hedensted,Silkeborg,126
Hedensted,København,105
Hedensted,Odense,87
Hedensted,Herning,74
Hedensted,Middelfart,60
Hedensted,Esbjerg,57
Hedensted,Odder,55
Hedensted,Vejen,50
Hedensted,Haderslev,48
Hedensted,Viborg,48
Hedensted,Favrskov,41
Hedensted,Randers,41
Hedensted,Uden for Danmark,32
Hedensted,Aalborg,30
Hedensted,Holstebro,27
Hedensted,Høje-Taastrup,23
Hedensted,Aabenraa,22
Hedensted,Brøndby,20
Hedensted,Greve,18
Hedensted,Syddjurs,17
Hedensted,Ringkøbing-Skjern,15
Hedensted,Albertslund,14
Hedensted,Assens,13
Hedensted,Herlev,12
Hedensted,Ballerup,11
Hedensted,Varde,11
Hedensted,Skive,11
Hedensted,Sønderborg,10
Hedensted,Allerød,9
Hedensted,Rudersdal,9
Hedensted,Rødovre,8
Hedensted,Vesthimmerlands,8
Hedensted,Gladsaxe,7
Hedensted,Glostrup,7
Hedensted,Fredensborg,7
Hedensted,Norddjurs,7
Hedensted,Frederikshavn,7
Hedensted,Hjørring,7
Hedensted,Frederiksberg,6
Hedensted,Køge,6
Hedensted,Slagelse,6
Hedensted,Tønder,6
Hedensted,Thisted,6
Hedensted,Mariagerfjord,6
Hedensted,Helsingør,5
Hedensted,Hørsholm,5
Hedensted,Nordfyns,5
Hedensted,Jammerbugt,5
Hedensted,Hvidovre,4
Hedensted,Tårnby,4
Hedensted,Hillerød,4
Hedensted,Lolland,4
Hedensted,Bornholm,4
Hedensted,Faaborg-Midtfyn,4
Hedensted,Gentofte,3
Hedensted,Lyngby-Taarbæk,3
Hedensted,Roskilde,3
Hedensted,Odsherred,3
Hedensted,Holbæk,3
Hedensted,Sorø,3
Hedensted,Struer,3
Hedensted,Rebild,3
Hedensted,Egedal,2
Hedensted,Solrød,2
Hedensted,Ringsted,2
Hedensted,Langeland,2
Hedensted,Fanø,2
Hedensted,Brønderslev,2
Hedensted,Ishøj,1
Hedensted,Furesø,1
Hedensted,Frederikssund,1
Hedensted,Halsnæs,1
Hedensted,Gribskov,1
Hedensted,Faxe,1
Hedensted,Lejre,1
Hedensted,Næstved,1
Hedensted,Vordingborg,1
Hedensted,Nyborg,1
Hedensted,Svendborg,1
Hedensted,Samsø,1
Hedensted,Morsø,1
Hedensted,Dragør,0
Hedensted,Vallensbæk,0
Hedensted,Kalundborg,0
Hedensted,Stevns,0
Hedensted,Guldborgsund,0
Hedensted,Christiansø,0
Hedensted,Kerteminde,0
Hedensted,Ærø,0
Hedensted,Lemvig,0
Hedensted,Læsø,0
Helsingør,Helsingør,14938
Helsingør,København,3530
Helsingør,Fredensborg,1683
Helsingør,Hillerød,1532
Helsingør,Rudersdal,785
Helsingør,Gentofte,673
Helsingør,Hørsholm,650
Helsingør,Lyngby-Taarbæk,548
Helsingør,Gribskov,507
Helsingør,Gladsaxe,458
Helsingør,Ballerup,430
Helsingør,Allerød,369
Helsingør,Frederiksberg,283
Helsingør,Glostrup,221
Helsingør,Brøndby,213
Helsingør,Herlev,175
Helsingør,Høje-Taastrup,159
Helsingør,Albertslund,145
Helsingør,Furesø,144
Helsingør,Tårnby,142
Helsingør,Hvidovre,141
Helsingør,Rødovre,112
Helsingør,Frederikssund,81
Helsingør,Roskilde,78
Helsingør,Halsnæs,67
Helsingør,Uden for Danmark,52
Helsingør,Greve,48
Helsingør,Egedal,47
Helsingør,Ringsted,42
Helsingør,Aarhus,42
Helsingør,Køge,36
Helsingør,Ishøj,29
Helsingør,Slagelse,25
Helsingør,Odense,18
Helsingør,Næstved,17
Helsingør,Solrød,15
Helsingør,Aalborg,15
Helsingør,Holbæk,14
Helsingør,Bornholm,13
Helsingør,Kalundborg,12
Helsingør,Vallensbæk,11
Helsingør,Lejre,10
Helsingør,Esbjerg,10
Helsingør,Kolding,10
Helsingør,Odsherred,8
Helsingør,Silkeborg,8
Helsingør,Frederikshavn,8
Helsingør,Horsens,7
Helsingør,Vejle,7
Helsingør,Herning,7
Helsingør,Holstebro,7
Helsingør,Faxe,6
Helsingør,Lolland,6
Helsingør,Guldborgsund,6
Helsingør,Svendborg,6
Helsingør,Fredericia,6
Helsingør,Ringkøbing-Skjern,6
Helsingør,Viborg,6
Helsingør,Stevns,5
Helsingør,Dragør,4
Helsingør,Vordingborg,4
Helsingør,Assens,4
Helsingør,Nyborg,4
Helsingør,Randers,4
Helsingør,Mariagerfjord,4
Helsingør,Middelfart,3
Helsingør,Kerteminde,3
Helsingør,Billund,3
Helsingør,Sønderborg,3
Helsingør,Varde,3
Helsingør,Aabenraa,3
Helsingør,Skanderborg,3
Helsingør,Sorø,2
Helsingør,Faaborg-Midtfyn,2
Helsingør,Vejen,2
Helsingør,Norddjurs,2
Helsingør,Favrskov,2
Helsingør,Thisted,2
Helsingør,Hjørring,2
Helsingør,Ærø,1
Helsingør,Haderslev,1
Helsingør,Lemvig,1
Helsingør,Struer,1
Helsingør,Syddjurs,1
Helsingør,Odder,1
Helsingør,Ikast-Brande,1
Helsingør,Hedensted,1
Helsingør,Skive,1
Helsingør,Vesthimmerlands,1
Helsingør,Læsø,1
Helsingør,Jammerbugt,1
Helsingør,Christiansø,0
Helsingør,Nordfyns,0
Helsingør,Langeland,0
Helsingør,Tønder,0
Helsingør,Fanø,0
Helsingør,Samsø,0
Helsingør,Morsø,0
Helsingør,Brønderslev,0
Helsingør,Rebild,0
Herlev,Herlev,3609
Herlev,København,2808
Herlev,Ballerup,1206
Herlev,Gladsaxe,1051
Herlev,Lyngby-Taarbæk,463
Herlev,Gentofte,423
Herlev,Glostrup,351
Herlev,Frederiksberg,329
Herlev,Høje-Taastrup,290
Herlev,Rødovre,274
Herlev,Albertslund,243
Herlev,Hvidovre,231
Herlev,Brøndby,227
Herlev,Rudersdal,212
Herlev,Furesø,186
Herlev,Hillerød,134
Herlev,Egedal,125
Herlev,Tårnby,121
Herlev,Allerød,109
Herlev,Roskilde,103
Herlev,Frederikssund,62
Herlev,Greve,58
Herlev,Ishøj,53
Herlev,Køge,43
Herlev,Helsingør,42
Herlev,Vallensbæk,38
Herlev,Fredensborg,38
Herlev,Hørsholm,38
Herlev,Holbæk,28
Herlev,Gribskov,25
Herlev,Slagelse,20
Herlev,Næstved,19
Herlev,Ringsted,15
Herlev,Aarhus,15
Herlev,Aalborg,12
Herlev,Uden for Danmark,12
Herlev,Lejre,11
Herlev,Halsnæs,9
Herlev,Bornholm,9
Herlev,Dragør,6
Herlev,Sorø,6
Herlev,Vordingborg,6
Herlev,Odense,6
Herlev,Esbjerg,6
Herlev,Frederikshavn,6
Herlev,Solrød,5
Herlev,Odsherred,5
Herlev,Faxe,5
Herlev,Kalundborg,5
Herlev,Aabenraa,5
Herlev,Randers,5
Herlev,Stevns,4
Herlev,Guldborgsund,4
Herlev,Svendborg,4
Herlev,Horsens,4
Herlev,Kolding,4
Herlev,Vejle,4
Herlev,Hedensted,4
Herlev,Silkeborg,3
Herlev,Viborg,3
Herlev,Lolland,2
Herlev,Haderslev,2
Herlev,Sønderborg,2
Herlev,Vejen,2
Herlev,Herning,2
Herlev,Syddjurs,2
Herlev,Ikast-Brande,2
Herlev,Assens,1
Herlev,Faaborg-Midtfyn,1
Herlev,Nyborg,1
Herlev,Billund,1
Herlev,Fredericia,1
Herlev,Holstebro,1
Herlev,Struer,1
Herlev,Norddjurs,1
Herlev,Favrskov,1
Herlev,Skanderborg,1
Herlev,Skive,1
Herlev,Mariagerfjord,1
Herlev,Hjørring,1
Herlev,Middelfart,0
Herlev,Christiansø,0
Herlev,Kerteminde,0
Herlev,Nordfyns,0
Herlev,Langeland,0
Herlev,Ærø,0
Herlev,Tønder,0
Herlev,Fanø,0
Herlev,Varde,0
Herlev,Lemvig,0
Herlev,Odder,0
Herlev,Samsø,0
Herlev,Ringkøbing-Skjern,0
Herlev,Morsø,0
Herlev,Thisted,0
Herlev,Brønderslev,0
Herlev,Vesthimmerlands,0
Herlev,Læsø,0
Herlev,Rebild,0
Herlev,Jammerbugt,0
Herning,Herning,30769
Herning,Ikast-Brande,3313
Herning,Holstebro,2067
Herning,Ringkøbing-Skjern,1780
Herning,Viborg,707
Herning,Silkeborg,518
Herning,Aarhus,518
Herning,Vejle,362
Herning,Billund,289
Herning,Skive,202
Herning,Struer,200
Herning,København,196
Herning,Varde,146
Herning,Esbjerg,120
Herning,Kolding,119
Herning,Horsens,118
Herning,Skanderborg,84
Herning,Uden for Danmark,75
Herning,Lemvig,69
Herning,Fredericia,60
Herning,Aalborg,57
Herning,Hedensted,49
Herning,Odense,46
Herning,Thisted,43
Herning,Randers,42
Herning,Vejen,35
Herning,Ballerup,34
Herning,Favrskov,32
Herning,Vesthimmerlands,30
Herning,Haderslev,29
Herning,Middelfart,19
Herning,Brøndby,18
Herning,Høje-Taastrup,17
Herning,Gladsaxe,16
Herning,Roskilde,15
Herning,Aabenraa,14
Herning,Mariagerfjord,13
Herning,Albertslund,12
Herning,Slagelse,12
Herning,Sønderborg,12
Herning,Morsø,12
Herning,Frederiksberg,11
Herning,Glostrup,11
Herning,Hvidovre,11
Herning,Lyngby-Taarbæk,9
Herning,Fredensborg,9
Herning,Ringsted,9
Herning,Jammerbugt,9
Herning,Gentofte,8
Herning,Greve,8
Herning,Syddjurs,8
Herning,Frederikshavn,8
Herning,Herlev,7
Herning,Furesø,7
Herning,Allerød,7
Herning,Rudersdal,7
Herning,Faxe,7
Herning,Hjørring,7
Herning,Hørsholm,6
Herning,Køge,6
Herning,Vordingborg,6
Herning,Brønderslev,6
Herning,Tårnby,5
Herning,Helsingør,5
Herning,Næstved,5
Herning,Bornholm,5
Herning,Svendborg,5
Herning,Tønder,5
Herning,Odder,5
Herning,Rødovre,4
Herning,Ishøj,4
Herning,Hillerød,4
Herning,Assens,4
Herning,Nyborg,4
Herning,Norddjurs,4
Herning,Rebild,4
Herning,Odsherred,3
Herning,Guldborgsund,3
Herning,Kerteminde,3
Herning,Samsø,3
Herning,Vallensbæk,2
Herning,Frederikssund,2
Herning,Stevns,2
Herning,Sorø,2
Herning,Nordfyns,2
Herning,Egedal,1
Herning,Gribskov,1
Herning,Holbæk,1
Herning,Kalundborg,1
Herning,Lejre,1
Herning,Lolland,1
Herning,Ærø,1
Herning,Fanø,1
Herning,Dragør,0
Herning,Halsnæs,0
Herning,Solrød,0
Herning,Christiansø,0
Herning,Faaborg-Midtfyn,0
Herning,Langeland,0
Herning,Læsø,0
Hillerød,Hillerød,11110
Hillerød,København,2866
Hillerød,Allerød,1243
Hillerød,Rudersdal,980
Hillerød,Lyngby-Taarbæk,670
Hillerød,Gribskov,651
Hillerød,Ballerup,627
Hillerød,Gladsaxe,609
Hillerød,Fredensborg,606
Hillerød,Frederikssund,596
Hillerød,Helsingør,521
Hillerød,Gentofte,498
Hillerød,Halsnæs,367
Hillerød,Hørsholm,315
Hillerød,Furesø,313
Hillerød,Herlev,310
Hillerød,Frederiksberg,263
Hillerød,Brøndby,212
Hillerød,Høje-Taastrup,206
Hillerød,Glostrup,201
Hillerød,Roskilde,192
Hillerød,Egedal,179
Hillerød,Albertslund,161
Hillerød,Hvidovre,134
Hillerød,Tårnby,115
Hillerød,Rødovre,103
Hillerød,Greve,49
Hillerød,Ringsted,36
Hillerød,Køge,33
Hillerød,Holbæk,30
Hillerød,Aarhus,30
Hillerød,Ishøj,29
Hillerød,Uden for Danmark,27
Hillerød,Slagelse,22
Hillerød,Aalborg,22
Hillerød,Odense,21
Hillerød,Vallensbæk,19
Hillerød,Næstved,15
Hillerød,Lejre,14
Hillerød,Odsherred,13
Hillerød,Solrød,9
Hillerød,Kalundborg,9
Hillerød,Fredericia,9
Hillerød,Vejle,8
Hillerød,Vordingborg,7
Hillerød,Randers,7
Hillerød,Faxe,6
Hillerød,Stevns,6
Hillerød,Varde,6
Hillerød,Kolding,6
Hillerød,Holstebro,6
Hillerød,Viborg,6
Hillerød,Bornholm,5
Hillerød,Haderslev,5
Hillerød,Skanderborg,5
Hillerød,Vesthimmerlands,5
Hillerød,Dragør,4
Hillerød,Sorø,4
Hillerød,Guldborgsund,4
Hillerød,Esbjerg,4
Hillerød,Lemvig,4
Hillerød,Silkeborg,4
Hillerød,Ikast-Brande,4
Hillerød,Mariagerfjord,4
Hillerød,Lolland,3
Hillerød,Middelfart,3
Hillerød,Billund,3
Hillerød,Sønderborg,3
Hillerød,Horsens,3
Hillerød,Herning,3
Hillerød,Hedensted,3
Hillerød,Skive,3
Hillerød,Brønderslev,3
Hillerød,Frederikshavn,3
Hillerød,Faaborg-Midtfyn,2
Hillerød,Kerteminde,2
Hillerød,Svendborg,2
Hillerød,Tønder,2
Hillerød,Aabenraa,2
Hillerød,Ringkøbing-Skjern,2
Hillerød,Thisted,2
Hillerød,Jammerbugt,2
Hillerød,Nyborg,1
Hillerød,Langeland,1
Hillerød,Vejen,1
Hillerød,Syddjurs,1
Hillerød,Odder,1
Hillerød,Morsø,1
Hillerød,Rebild,1
Hillerød,Hjørring,1
Hillerød,Christiansø,0
Hillerød,Assens,0
Hillerød,Nordfyns,0
Hillerød,Ærø,0
Hillerød,Fanø,0
Hillerød,Struer,0
Hillerød,Norddjurs,0
Hillerød,Favrskov,0
Hillerød,Samsø,0
Hillerød,Læsø,0
Hjørring,Hjørring,23241
Hjørring,Aalborg,2235
Hjørring,Frederikshavn,2134
Hjørring,Brønderslev,1201
Hjørring,Jammerbugt,345
Hjørring,Uden for Danmark,222
Hjørring,Aarhus,135
Hjørring,København,107
Hjørring,Ballerup,76
Hjørring,Esbjerg,64
Hjørring,Thisted,51
Hjørring,Rebild,51
Hjørring,Mariagerfjord,37
Hjørring,Randers,36
Hjørring,Viborg,34
Hjørring,Vesthimmerlands,30
Hjørring,Fredericia,25
Hjørring,Silkeborg,24
Hjørring,Horsens,19
Hjørring,Holstebro,17
Hjørring,Vejle,16
Hjørring,Allerød,15
Hjørring,Odense,15
Hjørring,Ringkøbing-Skjern,15
Hjørring,Skive,15
Hjørring,Assens,14
Hjørring,Kolding,14
Hjørring,Syddjurs,13
Hjørring,Skanderborg,12
Hjørring,Favrskov,11
Hjørring,Ikast-Brande,11
Hjørring,Aabenraa,10
Hjørring,Herning,10
Hjørring,Gentofte,8
Hjørring,Gladsaxe,8
Hjørring,Albertslund,8
Hjørring,Høje-Taastrup,8
Hjørring,Ringsted,8
Hjørring,Brøndby,6
Hjørring,Lemvig,6
Hjørring,Norddjurs,6
Hjørring,Hedensted,6
Hjørring,Læsø,6
Hjørring,Glostrup,5
Hjørring,Lyngby-Taarbæk,5
Hjørring,Køge,5
Hjørring,Roskilde,5
Hjørring,Sønderborg,5
Hjørring,Varde,5
Hjørring,Hvidovre,4
Hjørring,Slagelse,4
Hjørring,Frederiksberg,3
Hjørring,Rødovre,3
Hjørring,Tårnby,3
Hjørring,Rudersdal,3
Hjørring,Greve,3
Hjørring,Odsherred,3
Hjørring,Holbæk,3
Hjørring,Faxe,3
Hjørring,Kalundborg,3
Hjørring,Bornholm,3
Hjørring,Svendborg,3
Hjørring,Struer,3
Hjørring,Hørsholm,2
Hjørring,Halsnæs,2
Hjørring,Næstved,2
Hjørring,Guldborgsund,2
Hjørring,Vordingborg,2
Hjørring,Middelfart,2
Hjørring,Faaborg-Midtfyn,2
Hjørring,Ærø,2
Hjørring,Haderslev,2
Hjørring,Billund,2
Hjørring,Tønder,2
Hjørring,Vejen,2
Hjørring,Odder,2
Hjørring,Herlev,1
Hjørring,Furesø,1
Hjørring,Hillerød,1
Hjørring,Egedal,1
Hjørring,Frederikssund,1
Hjørring,Gribskov,1
Hjørring,Kerteminde,1
Hjørring,Nordfyns,1
Hjørring,Samsø,1
Hjørring,Morsø,1
Hjørring,Dragør,0
Hjørring,Ishøj,0
Hjørring,Vallensbæk,0
Hjørring,Fredensborg,0
Hjørring,Helsingør,0
Hjørring,Solrød,0
Hjørring,Stevns,0
Hjørring,Sorø,0
Hjørring,Lejre,0
Hjørring,Lolland,0
Hjørring,Christiansø,0
Hjørring,Nyborg,0
Hjørring,Langeland,0
Hjørring,Fanø,0
Holbæk,Holbæk,18123
Holbæk,København,2121
Holbæk,Roskilde,1846
Holbæk,Odsherred,1348
Holbæk,Kalundborg,1291
Holbæk,Høje-Taastrup,772
Holbæk,Lejre,758
Holbæk,Ringsted,537
Holbæk,Sorø,484
Holbæk,Ballerup,464
Holbæk,Slagelse,430
Holbæk,Albertslund,331
Holbæk,Gladsaxe,319
Holbæk,Brøndby,309
Holbæk,Frederikssund,290
Holbæk,Hvidovre,284
Holbæk,Glostrup,269
Holbæk,Greve,225
Holbæk,Køge,224
Holbæk,Frederiksberg,187
Holbæk,Herlev,171
Holbæk,Hillerød,150
Holbæk,Næstved,149
Holbæk,Gentofte,145
Holbæk,Rødovre,145
Holbæk,Tårnby,145
Holbæk,Ishøj,141
Holbæk,Lyngby-Taarbæk,132
Holbæk,Rudersdal,106
Holbæk,Allerød,87
Holbæk,Faxe,76
Holbæk,Odense,64
Holbæk,Aarhus,64
Holbæk,Egedal,62
Holbæk,Vallensbæk,47
Holbæk,Furesø,46
Holbæk,Solrød,44
Holbæk,Gribskov,38
Holbæk,Uden for Danmark,30
Holbæk,Halsnæs,25
Holbæk,Stevns,23
Holbæk,Helsingør,22
Holbæk,Hørsholm,21
Holbæk,Aalborg,21
Holbæk,Fredensborg,19
Holbæk,Kolding,15
Holbæk,Guldborgsund,14
Holbæk,Vejle,14
Holbæk,Frederikshavn,14
Holbæk,Vordingborg,13
Holbæk,Viborg,12
Holbæk,Esbjerg,11
Holbæk,Herning,10
Holbæk,Silkeborg,9
Holbæk,Dragør,8
Holbæk,Haderslev,8
Holbæk,Horsens,8
Holbæk,Hedensted,8
Holbæk,Bornholm,7
Holbæk,Nyborg,7
Holbæk,Sønderborg,7
Holbæk,Fredericia,7
Holbæk,Favrskov,7
Holbæk,Randers,7
Holbæk,Svendborg,6
Holbæk,Aabenraa,6
Holbæk,Holstebro,6
